Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,Has_CreditCard,LoanAmount,Loan_Amount_Term,Owns_House,Property_Area,Loan_Status
Male,Yes,1,Graduate,No,15587.0,11670.0,Yes,633,360,1,Urban,Y
Other,No,0,Not Graduate,No,69181.0,41500.0,Yes,411,240,1,Semiurban,Y
Female,Yes,2,Not Graduate,Yes,51470.0,29606.0,Yes,449,180,0,Urban,N
Female,Yes,2,Graduate,No,74799.0,14431.0,Yes,632,300,0,Urban,N
Male,No,2,Not Graduate,Yes,18928.0,9049.0,Yes,612,240,0,Urban,N
Male,No,3,Graduate,No,46591.0,31693.0,Yes,133,360,0,Semiurban,N
Other,Yes,0,Graduate,No,34901.0,11028.0,Yes,615,360,0,Urban,N
Female,No,3,Not Graduate,No,11499.0,39226.0,Yes,684,240,1,Urban,N
Male,No,1,Graduate,No,3233.0,34520.0,Yes,276,240,1,Urban,N
Other,Yes,1,Not Graduate,No,42384.4,29587.0,Yes,66,60,1,Rural,N
Female,Yes,2,Graduate,No,62566.0,18050.0,Yes,269,240,1,Rural,Y
Female,No,2,Graduate,No,18246.0,1863.0,Yes,633,360,0,Urban,N
Other,Yes,1,Graduate,Yes,41785.0,4461.0,Yes,501,60,0,Semiurban,N
Other,Yes,2,Graduate,No,37503.0,46904.0,Yes,675,300,1,Semiurban,Y
Male,No,2,Graduate,Yes,7277.0,43373.0,Yes,519,360,1,Rural,Y
Female,No,1,Graduate,No,69477.0,37980.0,Yes,400,240,0,Rural,N
Female,No,3,Not Graduate,No,3349.0,2118.0,Yes,690,180,0,Semiurban,Y
Female,No,2,Graduate,No,69941.0,12613.0,Yes,154,300,1,Urban,Y
Other,Yes,3,Graduate,Yes,16508.0,38394.0,Yes,319,60,0,Rural,Y
Male,Yes,2,Graduate,Yes,70081.0,42309.0,Yes,113,60,0,Urban,N
Female,No,0,Not Graduate,Yes,62095.0,27467.0,Yes,201,120,0,Rural,Y
Other,No,3,Graduate,Yes,31957.0,7358.0,Yes,488,60,1,Semiurban,N
Male,No,2,Graduate,No,7288.0,42030.0,Yes,249,300,0,Rural,N
Female,Yes,3,Not Graduate,Yes,28744.0,18137.0,Yes,630,300,0,Rural,N
Male,No,1,Not Graduate,Yes,24091.0,28434.0,Yes,50,300,1,Semiurban,Y
Female,No,0,Graduate,No,3900.0,29922.0,Yes,635,60,1,Rural,N
Female,Yes,1,Graduate,No,49702.0,39128.0,Yes,201,360,0,Urban,N
Male,Yes,0,Graduate,No,22725.0,47404.0,Yes,410,180,0,Semiurban,N
Other,Yes,0,Not Graduate,Yes,31722.0,44447.0,Yes,419,300,1,Urban,Y
Male,Yes,3,Graduate,No,27078.0,45981.0,Yes,612,60,1,Semiurban,Y
Female,No,0,Not Graduate,Yes,21059.0,31572.0,Yes,307,360,0,Urban,N
Female,Yes,2,Not Graduate,No,21161.0,27517.0,Yes,571,60,0,Semiurban,Y
Other,Yes,2,Graduate,No,73701.0,20649.0,Yes,152,60,0,Urban,N
Male,Yes,2,Graduate,No,13687.0,34156.0,Yes,695,60,1,Rural,N
Male,No,2,Not Graduate,No,11694.0,29927.0,Yes,239,240,1,Semiurban,N
Male,No,3,Graduate,No,42518.0,11591.0,Yes,627,300,1,Urban,Y
Female,Yes,2,Not Graduate,Yes,33641.0,25832.0,Yes,313,120,1,Rural,Y
Male,Yes,0,Not Graduate,Yes,61843.0,45737.0,Yes,236,120,1,Rural,Y
Other,No,2,Graduate,No,43728.0,20102.0,Yes,697,180,1,Semiurban,Y
Female,No,3,Graduate,Yes,53087.0,6914.0,Yes,656,240,0,Urban,N
Female,Yes,1,Graduate,No,46551.0,38289.0,Yes,554,360,1,Rural,N
Male,No,0,Graduate,No,73692.0,10875.0,Yes,427,300,0,Rural,N
Other,Yes,0,Graduate,No,58433.0,425.0,Yes,394,360,1,Semiurban,Y
Female,No,3,Graduate,No,59561.0,30600.0,Yes,255,120,0,Rural,N
Female,Yes,1,Graduate,No,8364.0,44984.0,Yes,282,240,1,Urban,Y
Male,No,1,Graduate,No,27053.0,6918.0,Yes,418,300,0,Rural,N
Other,Yes,0,Graduate,Yes,43072.0,7008.0,Yes,389,240,0,Semiurban,Y
Male,No,0,Graduate,Yes,4210.0,41176.0,Yes,617,300,1,Rural,Y
Other,No,0,Graduate,No,44589.0,39081.0,Yes,610,300,1,Rural,Y
Female,No,1,Not Graduate,Yes,41966.0,8801.0,Yes,588,240,1,Urban,Y
Other,Yes,2,Graduate,No,29070.0,12645.0,Yes,131,240,1,Semiurban,Y
Other,Yes,0,Not Graduate,Yes,69643.0,32953.0,Yes,597,60,0,Semiurban,Y
Other,Yes,3,Not Graduate,Yes,14246.0,25300.0,Yes,517,300,1,Semiurban,Y
Female,No,2,Not Graduate,No,22199.0,13157.0,Yes,423,120,1,Semiurban,N
Male,Yes,0,Not Graduate,No,42829.0,9015.0,Yes,283,300,0,Semiurban,N
Male,Yes,3,Graduate,No,3169.0,16273.0,Yes,128,60,1,Semiurban,N
Other,Yes,1,Not Graduate,Yes,15949.0,45734.0,Yes,346,180,0,Rural,Y
Other,No,0,Not Graduate,No,50313.0,28465.0,Yes,285,360,1,Urban,Y
Other,Yes,3,Graduate,Yes,63131.0,17568.0,Yes,589,300,0,Semiurban,N
Other,No,0,Not Graduate,Yes,44764.0,24759.0,Yes,241,60,0,Rural,Y
Other,No,0,Graduate,Yes,33899.0,19992.0,Yes,662,360,0,Rural,N
Male,No,1,Graduate,No,50740.0,14477.0,Yes,96,300,0,Urban,N
Male,No,1,Graduate,Yes,68490.0,36534.0,Yes,578,60,1,Semiurban,Y
Other,Yes,2,Graduate,No,26281.0,9811.0,Yes,464,300,1,Semiurban,Y
Female,Yes,3,Not Graduate,No,71570.0,37094.0,Yes,394,60,1,Urban,Y
Female,Yes,3,Not Graduate,No,16328.0,24019.0,Yes,573,180,0,Rural,N
Other,No,1,Not Graduate,No,47047.0,16262.0,Yes,325,240,0,Semiurban,Y
Male,Yes,0,Graduate,No,22796.0,74350.0,Yes,452,60,0,Semiurban,N
Female,No,2,Graduate,Yes,73524.0,734.0,Yes,310,120,0,Urban,Y
Female,Yes,1,Graduate,No,58251.0,32925.0,Yes,303,60,1,Rural,Y
Female,Yes,2,Not Graduate,No,3791.0,38072.0,Yes,64,240,0,Rural,Y
Other,Yes,2,Graduate,Yes,15333.0,49146.0,Yes,586,360,1,Rural,N
Female,No,3,Not Graduate,Yes,39609.0,32759.0,Yes,212,360,1,Semiurban,Y
Female,Yes,2,Not Graduate,No,63558.0,7764.0,Yes,157,300,0,Rural,N
Female,No,3,Graduate,No,71892.0,17459.0,Yes,112,240,1,Urban,Y
Female,No,0,Graduate,No,43290.0,5122.0,Yes,292,180,1,Urban,Y
Male,No,0,Graduate,Yes,7925.0,47180.0,Yes,352,120,1,Urban,N
Other,Yes,1,Graduate,No,13764.0,30342.0,Yes,165,240,0,Urban,N
Other,Yes,0,Graduate,No,57226.0,42821.0,Yes,369,300,1,Rural,Y
Male,No,3,Not Graduate,Yes,42468.0,40958.0,Yes,71,360,0,Urban,N
Male,No,2,Not Graduate,Yes,5094.0,23135.0,Yes,513,240,1,Semiurban,Y
Other,No,2,Graduate,Yes,48583.0,2964.0,Yes,512,360,1,Semiurban,N
Female,No,0,Graduate,No,52021.0,25464.0,Yes,539,60,1,Semiurban,Y
Female,No,3,Graduate,No,74786.0,13578.0,Yes,667,300,1,Rural,Y
Other,Yes,2,Not Graduate,No,18362.0,46385.0,Yes,385,360,0,Rural,N
Female,Yes,0,Not Graduate,Yes,44575.0,24406.0,Yes,432,300,0,Rural,N
Male,Yes,3,Not Graduate,Yes,49021.0,37893.0,Yes,179,60,1,Rural,N
Female,No,3,Not Graduate,No,15185.0,1133.0,Yes,175,120,1,Urban,N
Female,No,2,Graduate,Yes,42771.0,37006.0,Yes,419,180,1,Urban,Y
Female,Yes,1,Not Graduate,Yes,38069.0,5786.0,Yes,420,360,0,Urban,N
Other,Yes,1,Not Graduate,Yes,46190.0,28878.0,Yes,458,240,1,Urban,N
Male,No,3,Graduate,Yes,73805.0,41125.0,Yes,310,120,1,Urban,Y
Female,No,3,Graduate,No,12764.0,14595.0,Yes,77,180,0,Urban,N
Other,No,0,Not Graduate,No,30113.0,22477.0,Yes,499,240,1,Semiurban,N
Female,Yes,3,Graduate,Yes,19888.0,11948.0,Yes,576,60,0,Rural,N
Female,No,0,Graduate,Yes,54013.0,11403.0,Yes,425,300,1,Urban,Y
Female,Yes,3,Not Graduate,Yes,23715.0,39079.0,Yes,575,240,1,Urban,Y
Male,No,3,Graduate,No,45579.0,35923.0,Yes,81,240,1,Urban,Y
Female,Yes,0,Graduate,Yes,5906.0,16804.0,Yes,93,240,0,Urban,N
Male,No,2,Not Graduate,No,14808.0,9921.0,Yes,503,120,1,Rural,Y
Female,No,3,Not Graduate,No,24112.0,35603.0,Yes,397,180,0,Rural,N
Female,Yes,1,Graduate,Yes,67945.0,2085.0,Yes,165,300,1,Semiurban,Y
Other,No,2,Graduate,No,70105.0,39837.0,Yes,684,60,0,Semiurban,N
Other,Yes,1,Not Graduate,Yes,68675.0,23854.0,Yes,421,120,1,Urban,Y
Male,No,3,Graduate,Yes,73219.0,35153.0,Yes,515,120,0,Semiurban,N
Female,Yes,2,Not Graduate,Yes,29419.0,26353.0,Yes,491,120,1,Semiurban,N
Male,No,3,Graduate,No,14156.0,18761.0,Yes,663,300,0,Semiurban,N
Other,Yes,3,Not Graduate,No,8062.0,28870.0,Yes,53,300,1,Urban,Y
Male,Yes,2,Graduate,No,56817.0,12292.0,Yes,420,60,0,Urban,Y
Male,No,3,Not Graduate,Yes,30745.0,1455.0,Yes,493,120,1,Rural,Y
Other,Yes,2,Graduate,No,37940.0,13682.0,Yes,287,120,1,Urban,Y
Female,No,3,Graduate,No,25463.0,13182.0,Yes,108,60,1,Rural,N
Male,Yes,0,Graduate,No,39188.0,1890.0,Yes,380,360,1,Semiurban,Y
Other,No,1,Graduate,Yes,74813.0,47206.0,Yes,565,300,0,Semiurban,Y
Female,No,0,Not Graduate,No,37017.0,41609.0,Yes,445,240,0,Urban,N
Other,No,3,Graduate,Yes,33244.0,35196.0,Yes,352,180,1,Rural,Y
Female,Yes,3,Not Graduate,No,17903.0,29250.0,Yes,278,180,0,Semiurban,N
Female,No,0,Graduate,No,57086.0,31635.0,Yes,189,60,1,Semiurban,Y
Other,No,3,Not Graduate,Yes,39652.0,40816.0,Yes,103,120,0,Rural,N
Other,No,2,Graduate,Yes,10254.0,7282.0,Yes,491,60,0,Rural,N
Other,No,1,Not Graduate,No,72827.0,39961.0,Yes,624,300,1,Urban,Y
Female,No,3,Graduate,No,64631.0,15918.0,Yes,192,360,1,Urban,Y
Female,Yes,3,Graduate,Yes,48577.0,10446.0,Yes,617,360,0,Semiurban,Y
Male,No,1,Not Graduate,Yes,62019.0,16456.0,Yes,634,60,0,Semiurban,N
Female,Yes,1,Not Graduate,No,23467.0,29954.0,Yes,146,180,0,Urban,N
Male,Yes,1,Graduate,No,68233.0,3457.0,Yes,641,240,0,Rural,Y
Other,No,0,Not Graduate,Yes,3372.0,16296.0,Yes,320,240,0,Rural,Y
Other,No,0,Graduate,No,74387.0,36853.0,Yes,179,240,1,Rural,Y
Female,Yes,3,Graduate,Yes,74564.0,43037.0,Yes,574,240,0,Urban,Y
Other,Yes,1,Not Graduate,No,66615.0,40356.0,Yes,566,360,1,Rural,Y
Female,No,3,Not Graduate,No,62147.0,46600.0,Yes,593,300,0,Semiurban,N
Male,Yes,3,Graduate,No,66769.0,29192.0,Yes,230,360,1,Rural,Y
Female,Yes,0,Graduate,Yes,27131.0,15223.0,Yes,667,300,1,Rural,Y
Male,No,1,Graduate,No,25734.0,20880.0,Yes,286,300,0,Urban,N
Female,Yes,3,Not Graduate,No,37100.0,38551.0,Yes,561,60,0,Rural,N
Female,No,0,Graduate,No,17738.0,30663.0,Yes,582,120,0,Rural,N
Other,Yes,2,Graduate,No,51799.0,10228.0,Yes,487,360,1,Urban,Y
Female,No,2,Not Graduate,No,50429.0,4749.0,Yes,274,240,1,Urban,Y
Female,Yes,3,Graduate,No,3755.0,5045.0,Yes,252,180,0,Rural,N
Male,No,3,Not Graduate,Yes,65716.0,33615.0,Yes,90,300,0,Semiurban,Y
Other,No,1,Not Graduate,No,72061.0,26071.0,Yes,185,180,0,Urban,N
Male,Yes,1,Not Graduate,Yes,32884.0,34163.0,Yes,533,240,1,Urban,Y
Male,No,3,Graduate,Yes,4796.0,22958.0,Yes,82,300,1,Urban,Y
Other,Yes,0,Not Graduate,Yes,16754.0,16922.0,Yes,78,300,0,Urban,N
Other,No,1,Not Graduate,No,70713.0,30177.0,Yes,106,360,0,Urban,N
Female,No,1,Graduate,No,70586.0,30426.0,Yes,377,120,1,Urban,Y
Other,No,0,Not Graduate,No,54141.0,14113.0,Yes,494,180,1,Rural,Y
Other,No,3,Not Graduate,Yes,41577.0,10386.0,Yes,520,60,0,Semiurban,N
Other,No,1,Not Graduate,No,57765.0,901.0,Yes,419,60,1,Semiurban,Y
Male,No,3,Graduate,Yes,27841.0,25245.0,Yes,420,240,0,Semiurban,N
Male,Yes,1,Not Graduate,Yes,28498.0,18267.0,Yes,687,120,1,Urban,Y
Female,Yes,2,Graduate,No,70229.0,8331.0,Yes,685,60,1,Urban,Y
Male,No,2,Graduate,Yes,66914.0,10860.0,Yes,421,60,1,Semiurban,Y
Female,No,2,Graduate,Yes,54203.0,11110.0,Yes,539,120,1,Rural,Y
Male,No,1,Graduate,Yes,17838.0,20543.0,Yes,302,60,1,Urban,N
Other,Yes,0,Graduate,Yes,64671.0,42254.0,Yes,535,360,0,Semiurban,Y
Male,No,2,Graduate,No,72703.0,30393.0,Yes,307,60,1,Semiurban,Y
Female,Yes,1,Not Graduate,Yes,25615.0,11074.0,Yes,488,300,0,Semiurban,N
Male,No,3,Not Graduate,Yes,56775.0,29702.0,Yes,651,240,0,Semiurban,N
Other,No,2,Graduate,Yes,44845.0,17800.0,Yes,67,120,0,Rural,N
Female,No,0,Graduate,No,41907.0,11264.0,Yes,268,120,1,Urban,N
Other,No,0,Not Graduate,No,34158.0,44292.0,Yes,561,180,1,Rural,Y
Other,No,0,Not Graduate,Yes,68043.0,21347.0,Yes,227,240,1,Rural,Y
Female,Yes,3,Graduate,No,56176.0,21505.0,Yes,258,60,1,Urban,Y
Other,No,3,Not Graduate,No,58421.0,35350.0,Yes,576,240,0,Rural,N
Other,Yes,0,Graduate,No,36330.0,16742.0,Yes,284,120,1,Urban,Y
Male,Yes,0,Not Graduate,No,51145.0,1500.0,Yes,184,300,1,Urban,Y
Other,No,0,Not Graduate,Yes,58244.0,40887.0,Yes,258,240,0,Semiurban,N
Other,No,3,Not Graduate,Yes,43564.0,30117.0,Yes,260,240,1,Rural,Y
Other,No,3,Not Graduate,No,52496.0,814.0,Yes,601,180,0,Rural,N
Other,Yes,1,Not Graduate,No,65469.0,41555.0,Yes,322,180,0,Urban,N
Female,Yes,2,Graduate,No,5716.0,14539.0,Yes,209,60,0,Semiurban,N
Male,Yes,3,Graduate,No,35361.0,37834.0,Yes,193,180,0,Semiurban,N
Other,No,0,Not Graduate,No,30254.0,11187.0,Yes,557,60,0,Semiurban,Y
Other,Yes,2,Graduate,No,45632.0,6086.0,Yes,383,60,1,Urban,Y
Female,Yes,3,Graduate,No,66141.0,39062.0,Yes,551,300,1,Urban,N
Other,Yes,2,Not Graduate,Yes,24277.0,11510.0,Yes,493,300,1,Rural,Y
Female,No,1,Graduate,Yes,20503.0,34727.0,Yes,135,240,0,Rural,N
Male,Yes,3,Graduate,No,35235.0,34832.0,Yes,229,300,1,Urban,Y
Male,Yes,0,Not Graduate,No,24687.0,14200.0,Yes,129,180,1,Rural,N
Other,No,0,Graduate,Yes,51409.0,26113.0,Yes,610,300,0,Rural,Y
Other,No,1,Not Graduate,Yes,43098.0,40132.0,Yes,203,240,1,Rural,N
Other,No,1,Not Graduate,No,36550.0,30141.0,Yes,228,120,1,Urban,Y
Female,Yes,1,Graduate,Yes,35864.0,34132.0,Yes,348,360,1,Urban,Y
Other,Yes,1,Not Graduate,Yes,11778.0,43788.0,Yes,375,300,1,Urban,Y
Other,Yes,1,Graduate,No,32783.0,16650.0,Yes,58,120,0,Urban,N
Male,No,3,Graduate,Yes,58813.0,13408.0,Yes,477,240,0,Rural,N
Other,Yes,3,Not Graduate,No,48596.0,13594.0,Yes,241,120,0,Rural,Y
Male,No,2,Graduate,Yes,24295.0,42230.0,Yes,139,120,0,Urban,N
Other,No,1,Graduate,No,21622.0,8226.0,Yes,51,120,1,Rural,N
Male,Yes,0,Graduate,Yes,52081.0,37649.0,Yes,469,60,1,Rural,Y
Other,Yes,0,Graduate,Yes,28492.0,32212.0,Yes,52,180,0,Rural,N
Male,Yes,1,Graduate,No,22733.0,67.0,Yes,454,300,0,Rural,N
Female,No,1,Graduate,Yes,15372.0,16572.0,Yes,541,120,0,Semiurban,N
Male,No,1,Graduate,Yes,38256.0,45663.0,Yes,314,240,0,Semiurban,N
Male,Yes,1,Not Graduate,No,55945.0,49834.0,Yes,292,360,0,Urban,N
Male,No,1,Graduate,Yes,67683.0,13232.0,Yes,409,60,1,Urban,Y
Other,Yes,0,Not Graduate,Yes,21225.0,11146.0,Yes,244,360,1,Rural,N
Other,Yes,2,Not Graduate,No,61546.0,35906.0,Yes,548,360,0,Semiurban,N
Other,Yes,1,Graduate,No,11064.0,46002.0,Yes,617,60,0,Urban,N
Female,No,1,Not Graduate,No,16986.0,42291.0,Yes,666,180,1,Urban,Y
Female,No,1,Not Graduate,No,44689.0,3190.0,Yes,262,300,0,Semiurban,N
Male,Yes,3,Not Graduate,No,68852.0,33620.0,Yes,203,360,1,Urban,Y
Female,Yes,0,Graduate,No,59605.0,16042.0,Yes,95,180,0,Urban,N
Male,No,0,Not Graduate,No,35843.0,7353.0,Yes,230,240,1,Semiurban,Y
Male,Yes,2,Not Graduate,No,47006.0,29645.0,Yes,621,240,1,Rural,Y
Male,No,3,Not Graduate,Yes,35195.0,23621.0,Yes,275,180,1,Semiurban,Y
Female,Yes,3,Not Graduate,Yes,3203.0,27634.0,Yes,81,300,0,Urban,N
Other,No,3,Not Graduate,No,43663.0,25332.0,Yes,396,240,0,Semiurban,N
Female,Yes,2,Not Graduate,Yes,49814.0,44956.0,Yes,495,60,1,Rural,Y
Male,No,2,Graduate,No,48248.0,42267.0,Yes,224,300,1,Urban,Y
Male,Yes,2,Not Graduate,Yes,10460.0,13930.0,Yes,655,180,1,Urban,Y
Female,No,3,Not Graduate,Yes,60230.0,30641.0,Yes,179,240,0,Urban,N
Male,No,0,Graduate,No,59076.0,2595.0,Yes,346,240,1,Rural,N
Male,No,3,Graduate,Yes,57710.0,21851.0,Yes,301,120,1,Urban,Y
Female,No,2,Not Graduate,Yes,66788.0,1218.0,Yes,501,60,0,Urban,N
Female,No,1,Graduate,No,34935.0,8675.0,Yes,533,60,0,Semiurban,N
Male,No,3,Not Graduate,Yes,5663.0,21067.0,Yes,406,360,1,Rural,N
Male,Yes,3,Not Graduate,Yes,44391.0,23831.0,Yes,673,120,0,Semiurban,N
Other,No,0,Graduate,No,22546.0,24384.0,Yes,207,180,1,Urban,N
Other,Yes,0,Not Graduate,Yes,3038.0,40527.0,Yes,618,360,0,Rural,N
Female,No,0,Graduate,Yes,50812.0,28564.0,Yes,594,360,0,Rural,N
Male,No,0,Not Graduate,Yes,13318.0,16665.0,Yes,692,300,0,Rural,N
Male,No,2,Graduate,No,64243.0,35234.0,Yes,558,60,0,Semiurban,N
Female,Yes,3,Not Graduate,Yes,26783.0,36943.0,Yes,638,120,0,Rural,N
Male,Yes,3,Not Graduate,No,39902.0,37689.0,Yes,144,120,1,Urban,Y
Other,No,1,Graduate,Yes,39539.0,43689.0,Yes,326,360,0,Rural,N
Female,No,0,Graduate,Yes,74074.0,39324.0,Yes,584,240,1,Semiurban,Y
Female,Yes,3,Graduate,No,51949.0,28040.0,Yes,166,300,1,Urban,N
Other,Yes,2,Graduate,No,71793.0,2936.0,Yes,505,300,1,Rural,Y
Other,No,0,Graduate,No,49543.0,25927.0,Yes,409,60,1,Urban,Y
Male,No,2,Graduate,Yes,14398.0,23899.2,Yes,79,360,0,Urban,N
Other,No,3,Not Graduate,Yes,17772.0,43265.0,Yes,374,240,1,Urban,Y
Other,No,0,Graduate,Yes,67114.0,44398.0,Yes,123,60,0,Semiurban,N
Other,No,1,Graduate,Yes,45755.20022474206,30928.551344743275,Yes,468,60,1,Semiurban,N
Male,No,3,Graduate,No,53396.0,25412.0,Yes,312,60,0,Urban,N
Male,Yes,2,Graduate,No,69193.0,6139.0,Yes,495,120,0,Urban,N
Female,No,0,Not Graduate,Yes,23840.0,46520.0,Yes,600,120,0,Semiurban,N
Male,No,2,Graduate,Yes,58220.0,14098.0,Yes,453,60,1,Semiurban,Y
Female,Yes,2,Not Graduate,No,30619.0,10258.0,Yes,153,240,0,Semiurban,Y
Other,Yes,1,Graduate,No,67258.0,19385.0,Yes,489,120,1,Semiurban,Y
Female,Yes,1,Not Graduate,Yes,66900.0,38767.0,Yes,192,300,0,Semiurban,N
Female,Yes,3,Graduate,No,48384.0,5074.0,Yes,256,300,1,Semiurban,N
Other,No,1,Graduate,Yes,32917.0,25008.0,Yes,595,300,1,Rural,Y
Female,Yes,1,Graduate,Yes,74499.0,21932.0,Yes,310,360,1,Semiurban,Y
Male,Yes,3,Graduate,Yes,73071.0,20731.0,Yes,132,120,1,Urban,Y
Male,No,3,Not Graduate,Yes,59425.0,38887.0,Yes,312,360,0,Rural,N
Male,Yes,3,Not Graduate,No,47586.0,13083.0,Yes,221,120,0,Semiurban,Y
Male,Yes,3,Graduate,No,64321.0,11825.0,Yes,411,300,1,Semiurban,N
Female,No,2,Graduate,Yes,67396.0,20264.8,Yes,91,300,1,Semiurban,Y
Female,No,2,Not Graduate,Yes,70512.0,22326.0,Yes,323,240,1,Semiurban,Y
Female,No,3,Not Graduate,Yes,65272.0,11149.0,Yes,181,180,1,Urban,N
Female,No,0,Graduate,Yes,50055.0,43745.0,Yes,502,360,0,Rural,N
Female,No,0,Not Graduate,No,3937.0,8412.0,Yes,474,300,0,Urban,N
Other,No,0,Graduate,Yes,20673.0,26736.0,Yes,658,240,0,Semiurban,N
Male,Yes,1,Graduate,No,51582.0,48276.0,Yes,102,240,0,Semiurban,N
Female,Yes,2,Not Graduate,Yes,32500.0,21039.0,Yes,446,300,0,Rural,N
Other,No,2,Graduate,Yes,60856.0,21561.0,Yes,243,120,0,Rural,N
Other,No,0,Not Graduate,Yes,70052.0,20192.0,Yes,513,120,1,Urban,Y
Male,Yes,2,Graduate,No,49340.0,40642.0,Yes,404,240,0,Rural,Y
Female,No,1,Not Graduate,No,46042.0,48145.0,Yes,222,360,1,Rural,N
Other,Yes,0,Not Graduate,No,74706.0,49931.0,Yes,389,120,0,Urban,Y
Male,No,3,Not Graduate,Yes,29507.0,40653.0,Yes,242,240,1,Rural,Y
Other,Yes,0,Graduate,No,5353.0,37499.0,Yes,479,300,1,Urban,Y
Other,No,2,Not Graduate,Yes,14999.0,47780.0,Yes,436,180,1,Semiurban,Y
Other,Yes,2,Not Graduate,Yes,66134.0,31379.0,Yes,517,300,0,Urban,N
Other,Yes,0,Graduate,No,3580.0,24339.0,Yes,380,120,1,Rural,Y
Other,No,0,Graduate,Yes,73086.0,40334.0,Yes,576,60,1,Semiurban,Y
Male,Yes,3,Not Graduate,Yes,48248.0,35048.0,Yes,478,300,0,Rural,N
Female,Yes,3,Graduate,No,65249.0,14360.0,Yes,265,300,1,Urban,N
Female,Yes,1,Graduate,No,36613.8,30096.0,Yes,325,60,0,Rural,N
Female,Yes,1,Graduate,Yes,39884.0,32038.0,Yes,157,180,1,Rural,Y
Female,Yes,3,Graduate,No,19428.0,40887.0,Yes,305,60,0,Urban,N
Male,No,1,Graduate,No,10647.0,3508.0,Yes,128,300,0,Semiurban,N
Male,No,1,Not Graduate,No,71079.0,2118.0,Yes,439,240,1,Semiurban,Y
Male,Yes,0,Not Graduate,Yes,73314.0,45015.0,Yes,579,360,0,Rural,N
Other,No,3,Not Graduate,Yes,66153.0,14360.0,Yes,391,180,1,Urban,Y
Other,Yes,0,Graduate,No,56546.0,36213.0,Yes,354,120,0,Rural,N
Other,No,0,Graduate,Yes,55704.0,31957.0,Yes,258,240,1,Semiurban,Y
Female,Yes,1,Not Graduate,Yes,33033.0,31260.0,Yes,60,120,1,Urban,N
Other,Yes,0,Not Graduate,No,70737.0,35586.0,Yes,195,180,0,Rural,N
Female,Yes,2,Not Graduate,No,34000.0,25614.8,Yes,84,180,1,Rural,Y
Other,Yes,1,Graduate,No,15629.0,49828.0,Yes,616,300,0,Urban,N
Female,No,2,Not Graduate,Yes,64525.0,43102.0,Yes,400,60,1,Rural,N
Other,No,1,Graduate,Yes,39426.0,9605.0,Yes,589,180,0,Semiurban,Y
Other,No,0,Not Graduate,Yes,9922.0,6363.0,Yes,158,120,0,Urban,N
Male,Yes,1,Not Graduate,Yes,72822.0,25481.0,Yes,73,180,1,Rural,Y
Other,No,2,Graduate,No,72472.0,38155.0,Yes,548,360,0,Semiurban,N
Other,No,1,Graduate,No,64049.0,46573.0,Yes,421,300,0,Semiurban,Y
Male,Yes,2,Not Graduate,No,10721.0,22133.0,Yes,214,180,1,Semiurban,Y
Female,Yes,3,Not Graduate,No,43957.0,46145.0,Yes,446,360,0,Rural,N
Male,Yes,0,Not Graduate,No,56159.0,22720.0,Yes,321,120,1,Rural,N
Male,No,2,Graduate,Yes,70714.0,32165.6,Yes,673,120,1,Urban,Y
Female,No,3,Graduate,No,12747.0,48674.0,Yes,476,360,1,Urban,Y
Other,Yes,0,Not Graduate,Yes,24318.0,12183.0,Yes,122,360,1,Urban,Y
Female,No,3,Not Graduate,Yes,29619.0,10414.0,Yes,99,60,0,Urban,Y
Other,Yes,2,Not Graduate,No,50746.0,111.0,Yes,672,180,0,Urban,N
Other,No,0,Graduate,Yes,10338.0,3379.0,Yes,574,300,0,Semiurban,N
Female,Yes,3,Not Graduate,Yes,69704.0,3151.0,Yes,120,300,0,Urban,N
Male,No,2,Not Graduate,No,59500.0,40413.0,Yes,541,240,0,Semiurban,N
Female,No,3,Graduate,Yes,69483.0,8604.0,Yes,523,360,1,Rural,Y
Other,No,0,Not Graduate,No,14323.0,45028.0,Yes,250,120,0,Urban,N
Female,Yes,0,Not Graduate,No,71163.0,2651.0,Yes,73,240,1,Semiurban,N
Female,Yes,0,Graduate,Yes,21919.0,29631.0,Yes,518,360,1,Rural,N
Other,Yes,2,Graduate,Yes,21656.0,16308.0,Yes,486,360,0,Urban,N
Male,No,3,Not Graduate,No,56956.0,24761.0,Yes,263,240,1,Urban,Y
Female,Yes,3,Graduate,Yes,19544.0,9768.0,Yes,344,300,0,Rural,Y
Other,No,2,Graduate,No,53936.0,3158.0,Yes,196,360,1,Urban,Y
Other,Yes,0,Graduate,No,62288.0,23775.0,Yes,431,60,0,Rural,N
Female,Yes,1,Graduate,No,22566.0,36845.0,Yes,478,240,0,Urban,Y
Male,No,0,Graduate,No,17880.0,32818.0,Yes,465,180,0,Rural,Y
Female,No,1,Graduate,No,55776.0,15485.0,Yes,54,180,0,Semiurban,N
Male,Yes,0,Graduate,No,14936.0,28361.2,Yes,439,120,1,Semiurban,N
Male,Yes,2,Not Graduate,Yes,15198.0,24298.8,Yes,56,300,1,Rural,Y
Male,No,1,Graduate,No,11376.0,31255.0,Yes,539,240,1,Rural,N
Male,No,2,Graduate,Yes,70432.0,21787.0,Yes,378,300,0,Semiurban,N
Female,Yes,1,Graduate,Yes,38172.0,24611.0,Yes,325,300,1,Semiurban,Y
